timestamp,temperatura,umidade,ldr,corrente_1,corrente_2,corrente_3,payload_bytes,latencia_ms
2025-08-03 11:40:01,20.899999618530273,56.400001525878906,26,3.4600000381469727,3.7899999618530273,3.7100000381469727,43,35.129
2025-08-03 11:50:02,21.0,56.20000076293945,151,3.5,3.9000000953674316,3.690000057220459,43,39.193
2025-08-03 12:00:01,21.0,56.0,174,3.509999990463257,3.890000104904175,3.700000047683716,44,-2.12
2025-08-03 12:10:01,21.0,55.900001525878906,0,3.4800000190734863,3.859999895095825,3.5899999141693115,41,75.976
2025-08-03 12:20:01,21.0,55.79999923706055,0,3.4600000381469727,3.819999933242798,3.609999895095825,41,-27.584999999999997
2025-08-03 12:30:01,21.0,55.70000076293945,0,3.4800000190734863,3.9100000858306885,3.690000057220459,40,54.445
2025-08-03 12:40:01,21.0,55.5,0,3.5399999618530273,3.859999895095825,3.5999999046325684,41,267.815
2025-08-03 12:50:01,21.0,55.400001525878906,0,3.4700000286102295,3.869999885559082,3.6500000953674316,41,269.519
2025-08-03 13:00:01,21.0,55.20000076293945,0,3.509999990463257,3.7699999809265137,3.619999885559082,41,26.648999999999997
2025-08-03 13:10:01,21.0,55.29999923706055,0,3.1600000858306885,3.549999952316284,3.3299999237060547,41,18.526999999999997
2025-08-03 13:20:01,21.0,55.099998474121094,0,3.450000047683716,3.8299999237060547,3.700000047683716,41,26.359
2025-08-03 13:30:01,21.0,55.0,0,3.440000057220459,3.8299999237060547,3.549999952316284,40,94.952
2025-08-03 13:40:01,21.100000381469727,54.70000076293945,0,3.440000057220459,3.869999885559082,3.630000114440918,41,405.824
2025-08-03 13:50:01,21.0,54.70000076293945,0,3.5799999237060547,3.8499999046325684,3.680000066757202,41,30.766000000000002
2025-08-03 14:00:01,21.0,54.599998474121094,0,3.5,3.950000047683716,3.5999999046325684,40,84.104
2025-08-03 14:10:01,21.0,54.599998474121094,0,3.4200000762939453,3.7899999618530273,3.549999952316284,41,107.63300000000001
2025-08-03 14:20:01,21.0,54.400001525878906,0,3.4800000190734863,3.9700000286102295,3.690000057220459,41,94.491
2025-08-03 14:30:01,21.0,54.29999923706055,0,3.5,3.869999885559082,3.690000057220459,41,113.283
2025-08-03 14:40:01,21.0,54.29999923706055,0,3.450000047683716,3.890000104904175,3.5799999237060547,40,104.712
2025-08-03 14:50:01,21.100000381469727,54.099998474121094,0,3.5399999618530273,3.8299999237060547,3.569999933242798,41,68.585
2025-08-03 15:00:02,21.100000381469727,54.099998474121094,0,3.5199999809265137,3.8499999046325684,3.559999942779541,41,76.95100000000001
2025-08-03 15:10:01,21.100000381469727,54.099998474121094,0,3.549999952316284,3.8499999046325684,3.5399999618530273,41,83.39399999999999
2025-08-03 15:20:02,21.100000381469727,53.900001525878906,0,3.140000104904175,3.5299999713897705,3.319999933242798,40,47.898999999999994
2025-08-03 15:30:01,21.100000381469727,53.900001525878906,0,3.430000066757202,3.8299999237060547,3.609999895095825,41,56.95
2025-08-03 15:40:01,21.100000381469727,53.70000076293945,0,3.4200000762939453,3.9600000381469727,3.690000057220459,41,7.243
2025-08-03 15:50:01,21.100000381469727,53.599998474121094,0,3.4200000762939453,3.819999933242798,3.640000104904175,41,-2.161
2025-08-03 16:00:02,21.100000381469727,53.5,0,3.5,3.8299999237060547,3.7200000286102295,40,33.116
2025-08-03 16:10:01,21.100000381469727,53.400001525878906,0,3.490000009536743,3.8299999237060547,3.630000114440918,41,-0.378
2025-08-03 16:20:01,21.100000381469727,53.29999923706055,0,3.5399999618530273,3.809999942779541,3.5899999141693115,41,346.557
2025-08-03 16:30:02,21.100000381469727,53.20000076293945,0,3.5,3.940000057220459,3.7200000286102295,40,300.353
2025-08-03 16:40:01,21.100000381469727,53.29999923706055,0,3.5299999713897705,3.880000114440918,3.7699999809265137,41,3.115
2025-08-03 16:50:01,21.100000381469727,53.099998474121094,0,3.509999990463257,3.9000000953674316,3.75,41,1.116
2025-08-03 17:00:02,21.100000381469727,52.900001525878906,0,3.5299999713897705,3.8299999237060547,3.680000066757202,40,-0.716
2025-08-03 17:10:02,21.100000381469727,52.900001525878906,0,3.4800000190734863,3.819999933242798,3.700000047683716,41,-3.985
2025-08-03 17:20:01,21.100000381469727,52.900001525878906,0,3.4800000190734863,3.809999942779541,3.640000104904175,41,-5.754
2025-08-03 17:30:01,21.100000381469727,52.900001525878906,0,3.1600000858306885,3.4200000762939453,3.2899999618530273,41,1.542
2025-08-03 17:40:01,21.100000381469727,52.79999923706055,0,3.5,3.9200000762939453,3.690000057220459,41,11.673
